time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667776755847803400,20.634803466796875,-2.9956644020524656,0.7264306017446599,-0.35532972036652005,2.337594145631998,-0.5155291174931459,0.28331801069086787,-1.2543101053085157
1667776755857854500,20.6448544921875,-2.9743747808062393,0.7326696150500288,-0.36609750294759585,2.331449442652705,-0.4965237643698118,0.2874577576948439,-1.2169615865177088
1667776755867905300,20.6549052734375,-2.958757542834273,0.740124758310615,-0.3701192942299265,2.3375129751563746,-0.48233594248068956,0.28736555792689283,-1.1855253229684901
1667776755877957400,20.664957275390623,-2.9421690849690987,0.747956010940706,-0.36958249607554505,2.3545252474742204,-0.4714111979459441,0.2859056240068305,-1.1592943999590333
1667776755888008400,20.675008544921877,-2.9258082931541423,0.755513452032201,-0.3675719503344066,2.373940313738028,-0.46174907899580636,0.28439047008785984,-1.1355902989667919
1667776755898059300,20.685059326171874,-2.9135263138968805,0.7625992396344299,-0.3654683709956847,2.390092227734205,-0.452846736876663,0.2824977923088102,-1.1133180699478293
1667776755908110300,20.6951103515625,-2.906245723548484,0.7692952190017898,-0.36251497206790634,2.404563038470349,-0.4456462661108353,0.27958372819926575,-1.093790646027899
1667776755918162400,20.705162353515625,-2.9008003486079543,0.775694994364919,-0.35740909347341177,2.4226260090754703,-0.44099425410734866,0.27582599755743653,-1.0786474610448231
1667776755928213200,20.715213134765627,-2.8948646950698707,0.7815255534290814,-0.3502200065422812,2.4454623480351514,-0.43889594157120837,0.27190827034380993,-1.0684852285707478
1667776755938264300,20.725264404296876,-2.8878133021449837,0.78606940961413,-0.34215053795957795,2.4704015347423,-0.4391379797195261,0.2686739657750408,-1.0638676699352931
1667776755948315400,20.7353154296875,-2.879661059603329,0.7888450553969467,-0.33441258441027044,2.4945493927096574,-0.4413437505800647,0.2666597275312284,-1.06471829882402
1667776755958367200,20.7453671875,-2.8709105728283895,0.7896756498930197,-0.3279266274470229,2.5155399313181976,-0.44508076223694504,0.2660445405977274,-1.070467899741878
1667776755968418300,20.755418212890625,-2.861911677259102,0.7884874651307381,-0.3231262659948426,2.532255714492597,-0.45018437292036895,0.26685391237357275,-1.0809060388510405
1667776755978469400,20.765469482421874,-2.852028169056385,0.7852266389328159,-0.32017430841774586,2.5447591088520563,-0.4565092958934922,0.2692708424942579,-1.095929746475326
1667776755988520400,20.7755205078125,-2.8404750803700534,0.7796224322392434,-0.31963872922413555,2.5521216730333594,-0.4637509424645132,0.27377921384117504,-1.1154804227454218
1667776755998572300,20.785572265625,-2.82661274068659,0.770913254210618,-0.3225656134523541,2.551990398824474,-0.4717573394406332,0.28122803801548385,-1.1403916101789453
1667776756008623400,20.795623291015627,-2.8120275068377887,0.7584490242696106,-0.3293924094290827,2.542003336824386,-0.4808112007578549,0.2916785120089048,-1.171912163638687
1667776756018674400,20.80567431640625,-2.803166702543896,0.7428989925374412,-0.33898190386289895,2.520454326943438,-0.4912060950262378,0.3031646847178283,-1.2092973181602151
1667776756028725500,20.8157255859375,-2.79465480457178,0.7272562124157335,-0.34720798175325834,2.5015670846311604,-0.5019728476771004,0.3139557222445119,-1.2473371800580708
1667776756038776300,20.8257763671875,-2.7748128960153973,0.7149388921139397,-0.3494913894100505,2.5070244666634043,-0.5127106832204141,0.3222512274584262,-1.281208563602763
1667776756048828400,20.835828369140625,-2.741051658568705,0.7062764100655895,-0.34560220395804064,2.5411183439732405,-0.5240167281327908,0.32732137275707257,-1.3110193256519296
1667776756058879500,20.84587939453125,-2.7028711946667654,0.7006028917911244,-0.3378370893187435,2.5914775924152456,-0.5357369606093764,0.3286450778043813,-1.3367446771074125
1667776756068930300,20.855930419921876,-2.668254789968403,0.6984407098636253,-0.32728184893268636,2.6488250518071803,-0.546732423046979,0.3258079763363721,-1.3558246528295033
1667776756078981400,20.8659814453125,-2.6496983154431786,0.7008259250930144,-0.3158216381054121,2.696588054601551,-0.5542322492065545,0.31925913857313526,-1.36305152575643
1667776756089033500,20.876033447265623,-2.6709305560878027,0.7078249416700633,-0.31141954742893485,2.6915145885528493,-0.5513746862802476,0.3130297927108689,-1.349076563476371
1667776756099084300,20.886084228515625,-2.722205300437348,0.7144163670762663,-0.31988734567295574,2.6274632882997864,-0.5387141138182875,0.31155792491572454,-1.3213904349780192
